name,movie_url,rate,rating_people,director,writer,actor,genre,place,language,year,movietime
无敌破坏王2：大闹互联网,https://movie.douban.com/subject/20438964/,8.1,200028,菲尔·约翰斯顿/瑞奇·摩尔,菲尔·约翰斯顿,约翰·C·赖利/萨拉·西尔弗曼/盖尔·加朵/塔拉吉·P·汉森/杰克·麦克布瑞尔/简·林奇/艾伦·图代克/阿尔弗雷德·莫里纳/艾德·奥尼尔/肖恩·吉布朗尼/弗卢拉·博格/蒂莫西·西蒙斯/黄阿丽/韩秘书·布雷克/葛洛泽尔·格林/瑞贝卡·薇索基/山姆·理查森/雅布其·杨-怀特/莫里斯·拉马奇/梅丽莎·维拉斯诺/凯蒂·洛斯/贾米·埃曼/霍拉提奥·桑斯/亚历克斯·莫法特/琼·斯奎布/德拉·萨巴/菲尔·约翰斯顿/约翰·迪·玛吉欧/瑞奇·摩尔/科琳·巴林杰/达尼·费尔南德斯/蒂芙妮·赫雷拉/阿娜·奥缇兹/迪安娜·阿格隆/杰森·曼兹沃克斯/雷蒙德·S·佩尔西/伏霞/罗杰·克莱格·史密斯/蒂姆·艾伦/布拉德·加内特/安东尼·丹尼尔斯/科里·伯顿/范·迪塞尔/维韦卡·波林/迈克·吉亚奇诺/凯文·迪特斯/尼可·斯彻金格/丹·雷诺斯/艾琳·贝达/克里斯汀·贝尔/裘蒂·班森/奥丽伊·卡瓦洛/詹妮弗·黑尔/凯特·希金斯/琳达·拉金/凯莉·麦克唐纳/伊迪娜·门泽尔/曼迪·摩尔/佩吉·奥哈拉/帕米拉·里本/阿尼卡·诺尼·罗斯/温明娜/珍妮卡·贝尔格雷/比尔·哈德尔,喜剧/动画/奇幻/冒险,美国,英语,2018,112
超能陆战队,https://movie.douban.com/subject/11026735/,8.6,511592,唐·霍尔/克里斯·威廉姆斯,乔丹·罗伯茨,斯科特·安第斯/瑞恩·波特/丹尼尔·海尼/T·J·米勒/杰米·钟/小达蒙·韦恩斯/珍尼希斯·罗德里格兹/詹姆斯·克伦威尔/艾伦·图代克/玛娅·鲁道夫/亚布拉哈姆·本鲁比/凯蒂·洛斯/比利·布什/丹尼尔·吉尔森/保罗·布里格斯,喜剧/动作/科幻/动画/冒险,美国,英语,2014,102
三块广告牌,https://movie.douban.com/subject/26611804/,8.7,439062,马丁·麦克唐纳,马丁·麦克唐纳,弗兰西斯·麦克多蒙德/伍迪·哈里森/山姆·洛克威尔/艾比·考尼什/卢卡斯·赫奇斯/彼特·丁拉基/约翰·浩克斯/卡赖伯·兰德里·琼斯/凯瑟琳·纽顿/凯瑞·康顿/泽利科·伊万内克/萨玛拉·维文/克拉克·彼得斯/尼克·西塞/阿曼达·沃伦/玛拉雅·瑞沃拉·德鲁/布兰登·萨克斯顿/迈克尔·艾伦·米利甘,剧情/犯罪,美国/英国,英语,2017,115
美国队长3,https://movie.douban.com/subject/25820460/,7.8,314381,安东尼·罗素/乔·罗素,克里斯托弗·马库斯,克里斯·埃文斯/小罗伯特·唐尼/斯嘉丽·约翰逊/塞巴斯蒂安·斯坦/安东尼·麦凯/唐·钱德尔/杰瑞米·雷纳/查德维克·博斯曼/保罗·贝坦尼/伊丽莎白·奥尔森/保罗·路德/艾米丽·万凯普/汤姆·赫兰德/丹尼尔·布鲁尔/弗兰克·格里罗/威廉·赫特/马丁·弗瑞曼/霍普·戴维斯/玛丽莎·托梅/吉姆·拉什/金世佳,动作/科幻/冒险,美国,科萨语/英语/德语/俄语/罗马尼亚语,2016,148
飞驰人生,https://movie.douban.com/subject/30163509/,7.0,402465,韩寒,韩寒,沈腾/黄景瑜/尹正/张本煜/尹昉/田雨/魏翔/赵文瑄/腾格尔/易小星/李庆誉/高华阳/刘帅良/李玲玉/何穗/潘晓婷/田沅/李春嫒/冯绍峰,喜剧,中国大陆,汉语普通话/英语,2019,98
唐人街探案,https://movie.douban.com/subject/26311973/,7.5,419730,陈思诚,陈思诚,王宝强/刘昊然/佟丽娅/陈赫/肖央/小沈阳/潘粤明/马浴柯/张子枫/赵英俊/桑平/金士杰/大鹏/张国强/李叶青/陈祉希,喜剧/动作/悬疑,中国大陆,汉语普通话/泰语/英语,2015,135
影,https://movie.douban.com/subject/4864908/,7.2,374282,张艺谋,李威,邓超/孙俪/郑恺/王千源/王景春/胡军/关晓彤/吴磊/封柏,剧情/动作/武侠/古装,中国大陆/香港,汉语普通话,2018,116
超时空同居,https://movie.douban.com/subject/27133303/,6.9,342659,苏伦,苏伦,雷佳音/佟丽娅/张衣/于和伟/王正佳/陶虹/李念/李光洁/杨玏/范明/徐峥/杨迪/方龄/陈昊,喜剧/爱情/奇幻,中国大陆,汉语普通话,2018,101
湄公河行动,https://movie.douban.com/subject/25815034/,8.0,467332,林超贤,林超贤,张涵予/彭于晏/孙淳/陈宝国/冯文娟/刘显达/赵健/吴旭东/吴嘉龙/卢惠光/柏华力·莫高彼斯彻/维他亚·潘斯林加姆/战立国/石占杰/伍麟凯/Zobra/魏蔓/李佳璇/郝文婷/王笑龙/任蕊/BhubhingBhangsa-Ard/AchayaVishwanathGovind/NitidetCheryJunphli/KeeraliSivakuae/AlyaretJunamnoong/VattcharachaiSunthomsin/SarawutKumsorn/NongmalBunchu/SubashA/LSundaramoorthy/Itthiphon/SamritWarin/纳卡琳·加汉/钟建龙/张敏嘉/陈沛兴/林美芬/詹姆斯·阿媞邦德/Amigo,动作/犯罪,中国大陆/香港,汉语普通话/粤语/泰语/缅甸语/英语,2016,124
人再囧途之泰囧,https://movie.douban.com/subject/10574622/,7.4,545009,徐峥,徐峥,徐峥/王宝强/黄渤/陶虹/谢楠/范冰冰,喜剧,中国大陆,汉语普通话/英语/泰语,2012,105
芳华,https://movie.douban.com/subject/26862829/,7.6,549993,冯小刚,严歌苓,黄轩/苗苗/钟楚曦/杨采钰/李晓峰/王天辰/王可如/隋源/张仁博/苏岩/张国立/赵立新,剧情/历史/战争,中国大陆,汉语普通话,2017,136
神偷奶爸,https://movie.douban.com/subject/3287562/,8.5,522240,皮埃尔·柯芬/克里斯·雷纳德,肯·道里欧,史蒂夫·卡瑞尔/杰森·席格尔/拉塞尔·布兰德/朱莉·安德鲁斯/威尔·阿奈特/克里斯汀·韦格/米兰达·卡斯格拉夫/达纳·盖尔/艾尔西·费舍尔/皮埃尔·柯芬/克里斯·雷纳德/杰梅奈·克莱门特/杰克·麦克布瑞尔/丹尼·麦克布莱德/敏迪·卡灵/罗布·许贝尔/肯·道里欧/郑肯,喜剧/动画/冒险,美国/法国,英语,2010,95
邪不压正,https://movie.douban.com/subject/26366496/,7.0,440707,姜文,姜文,彭于晏/廖凡/姜文/周韵/许晴/泽田谦也/安地/史航/李梦/丁嘉丽/陈曦,剧情/喜剧/动作,中国大陆,汉语普通话/英语/日语/法语,2018,137
釜山行,https://movie.douban.com/subject/25986180/,8.3,489740,延尚昊,延尚昊,孔侑/郑有美/马东锡/金秀安/金义城/崔宇植/安昭熙/沈恩京/禹都临,动作/惊悚/灾难,韩国,韩语,2016,118
蚁人,https://movie.douban.com/subject/1866473/,7.6,298887,佩顿·里德,斯坦·李,保罗·路德/迈克尔·道格拉斯/伊万杰琳·莉莉/寇瑞·斯托尔/迈克尔·佩纳/大卫·达斯马齐连/朱迪·格雷尔/鲍比·坎纳瓦尔/约翰·斯拉特里/伍德·哈里斯/T.I./海莉·阿特维尔/瓦内萨·罗斯/马丁·唐文/乔·克里斯特/艾比·莱德·弗特森/安东尼·麦凯/加勒特·莫里斯/尼尔·汉博格/鲁德·哈利特/斯坦·李/克里斯·埃文斯/塞巴斯蒂安·斯坦,动作/科幻/冒险,美国,英语,2015,117
蚁人2：黄蜂女现身,https://movie.douban.com/subject/26636712/,7.3,301975,佩顿·里德,克里斯·麦克纳,保罗·路德/伊万杰琳·莉莉/迈克尔·佩纳/汉娜·乔恩-卡门/沃尔顿·戈金斯/鲍比·坎纳瓦尔/朱迪·格雷尔/T.I./大卫·达斯马齐连/艾比·莱德·弗特森/兰道尔·朴/米歇尔·菲佛/劳伦斯·菲什伯恩/迈克尔·道格拉斯/戈兰·卡斯蒂克/罗布·阿切尔/肖恩·克莱尔/本·戴维斯/迈克尔·瑟沃瑞斯/达克斯·格里芬/海莉·洛维特/玛德琳·麦格劳/蒂姆·海德克/布莱恩·赫斯基/朱莉娅·维拉/布莱恩·卢戈/托里·沃格尔/汤姆·夏普林/斯坦·李/约瑟夫·阿梅/安迪·阿尼斯/威廉·W·巴伯/玛塞拉·布拉吉奥/塞尔吉奥·布里奥内斯/乔·布卡罗三世/蒂莫西·卡尔/贾迈尔·钱伯斯/扎卡里·卡伯森/雅各布·埃文斯/米歇尔·方/盖尔·甘布尔/克里斯·加恩/约翰·盖蒂尔/杰克·汉森/卡茜·亨德利,动作/科幻/冒险,美国,英语,2018,118
复仇者联盟,https://movie.douban.com/subject/1866479/,8.1,433614,乔斯·韦登,乔斯·韦登,小罗伯特·唐尼/克里斯·埃文斯/斯嘉丽·约翰逊/克里斯·海姆斯沃斯/杰瑞米·雷纳/马克·鲁弗洛/塞缪尔·杰克逊/汤姆·希德勒斯顿/斯特兰·斯卡斯加德/寇碧·史莫德斯/克拉克·格雷格/保罗·贝坦尼/格温妮斯·帕特洛,动作/科幻/奇幻/冒险,美国,英语/俄语,2012,142
羞羞的铁拳,https://movie.douban.com/subject/27038183/,6.9,459130,宋阳/张吃鱼,张吃鱼,艾伦/马丽/沈腾/田雨/宋阳/薛皓文/常远/黄才伦/王智,喜剧/奇幻,中国大陆,汉语普通话,2017,100
无问西东,https://movie.douban.com/subject/6874741/,7.6,463646,李芳芳,李芳芳,章子怡/黄晓明/张震/王力宏/陈楚生/铁政/祖峰/米雪/王盛德/韩童生/王鑫/郑铮/章泽天/黄梦莹/林美秀/保罗·菲利普·克拉克/胡家华/伊娜/吴谨言/纪帅/王天泽/伍麟凯/都金翰,剧情/爱情/战争,中国大陆,汉语普通话,2018,138
动物世界,https://movie.douban.com/subject/26925317/,7.2,334336,韩延,韩延,李易峰/迈克尔·道格拉斯/周冬雨/曹炳琨/王戈/苏可,剧情/动作/冒险,中国大陆,汉语普通话/英语,2018,132
那些年，我们一起追的女孩,https://movie.douban.com/subject/4920528/,8.1,612602,九把刀,九把刀,柯震东/陈妍希/敖犬/郝劭文/蔡昌宪/侯彦西/弯弯/邱彦翔/王彩桦/柯义浤/黄逸祥/李凤新/黄柏钧/赖雅妍/高丽红/李维维/严艺文/蔡武雄,剧情/喜剧/爱情,台湾,汉语普通话,2011,110
老炮儿,https://movie.douban.com/subject/24751756/,7.8,497580,管虎,管虎,冯小刚/许晴/张涵予/刘桦/李易峰/吴亦凡/梁静/白举纲/于和伟/连奕名/尚语贤/鲁诺/管宗祥/尹力/余皑磊/宁浩/江珊/张译/郭京飞/张鲁一/赵毅/梁天/张一山/王俊凯/王源/易烊千玺/巴图,剧情/犯罪,中国大陆,汉语普通话,2015,137
老师·好,https://movie.douban.com/subject/27663742/,7.0,8712,张栾,张栾,于谦/汤梦佳/王广源/秦鸣悦/徐子力/孙艺杨/徐紫茵/郝鹏飞/郜玄铭/黑妹/田雨/吴京/张国立/何冰/艾伦/胡军/马未都/史可/杨立新/乔杉/许娣/韩童生/蒋小涵/刘威/马苏/吴樾/孙越/丁海峰/王志飞/常戎/关凌,剧情,中国大陆,汉语普通话,2019,105
狗十三,https://movie.douban.com/subject/25716096/,8.2,264968,曹保平,焦华静,张雪迎/果靖霖/智一桐/代旭/黄诗佳/曹馨月/聂鑫/周珍,剧情/家庭,中国大陆,汉语普通话/西安话,2013,120
看不见的客人,https://movie.douban.com/subject/26580232/,8.8,550275,奥里奥尔·保罗,奥里奥尔·保罗,马里奥·卡萨斯/阿娜·瓦格纳/何塞·科罗纳多/巴巴拉·莱涅/弗兰塞斯克·奥雷利亚/帕科·图斯/大卫·塞尔瓦斯/伊尼戈·加斯特西/圣·耶拉莫斯/马内尔·杜维索/布兰卡·马丁内斯/佩雷·布拉索/霍尔迪·布鲁内特/鲍比·冈萨雷斯/玛蒂娜·乌尔塔多,剧情/悬疑/惊悚/犯罪,西班牙,西班牙语,2016,106
熔炉,https://movie.douban.com/subject/5912992/,9.3,432350,黄东赫,孔枝泳,孔侑/郑有美/金志映/金贤秀/郑仁絮/白承焕/张光/严孝燮,剧情,韩国,韩语,2011,125
李茶的姑妈,https://movie.douban.com/subject/27092785/,4.6,190441,吴昱翰,钱晨光,黄才伦/艾伦/宋阳/卢靖姗/沈腾/韩彦博/陈冰/张镨冉/王宇/赵雪/常远/王成思/张琛/魏玮/陶亮/朱微玮/芦莹/李海银/何子君/高海宝/刘坤/钱晨光/乌日塔/杨洁/向斐/何孟卓/王野苓/喜子/张琳,喜剧,中国大陆,汉语普通话,2018,113
蜘蛛侠：英雄归来,https://movie.douban.com/subject/24753477/,7.4,272872,乔·沃茨,约翰·弗朗西斯·戴利,汤姆·赫兰德/小罗伯特·唐尼/玛丽莎·托梅/迈克尔·基顿/雅各布·巴特朗/托尼·雷沃罗利/赞达亚/乔恩·费儒/亚伯拉罕·阿塔哈/劳拉·哈里尔/迈克尔·巴尔别里/罗根·马歇尔-格林/马丁·斯塔尔/唐纳德·格洛弗/汉尼拔·布勒斯/迈克尔·曼多/博基姆·伍德拜因/肯尼斯·崔/詹妮弗·康纳利/格温妮斯·帕特洛/克里斯·埃文斯,动作/科幻/冒险,美国,英语,2017,133
大黄蜂,https://movie.douban.com/subject/26394152/,7.1,220374,特拉维斯·奈特,克里斯蒂娜·霍德森,海莉·斯坦菲尔德/小豪尔赫·兰登伯格/约翰·塞纳/杰森·德鲁克/帕梅拉·阿德龙/斯蒂芬·施耐德/里卡多·霍约斯/约翰·奥提兹/格林·特鲁曼/兰·卡琉/格蕾丝·达斯恩妮/弗里德·杜莱尔/蓝尼·雅各布森/梅金·普莱斯/萨钦·巴特/蒂姆·马丁·格里森/安东尼奥·查丽蒂/艾德文·霍德吉/拉斯·斯兰德/迪伦·奥布莱恩/彼特·库伦/安吉拉·贝塞特/贾斯汀·塞洛克斯/大卫·索博洛夫/格蕾·德丽斯勒/史蒂夫·布卢姆/安德鲁·莫尔加多/威廉·W·巴伯/罗伯特·切斯纳特/米歇尔·方/克里斯蒂安·哈切森/里克·理查森/瓦内萨·罗斯/波士顿·拉什·弗里曼/托尼·托斯特/迪娜·特鲁迪/艾蒂安·维克,动作/科幻/冒险,美国,英语,2018,114
美国队长2,https://movie.douban.com/subject/6390823/,7.9,296433,安东尼·罗素/乔·罗素,克里斯托弗·马库斯,克里斯·埃文斯/斯嘉丽·约翰逊/塞巴斯蒂安·斯坦/安东尼·麦凯/海莉·阿特维尔/艾米丽·万凯普/罗伯特·雷德福/塞缪尔·杰克逊/寇碧·史莫德斯/卡兰·马尔韦/弗兰克·格里罗/斯坦·李/托比·琼斯/珍妮·艾加特/乔治·圣皮埃尔/盖瑞·山德林/阿兰·戴尔/黄经汉/阿德托库姆布斯·麦克马克/多米尼克·瑞恩斯,动作/科幻/冒险,美国,英语/法语,2014,136
银河护卫队2,https://movie.douban.com/subject/25937854/,8.0,309263,詹姆斯·古恩,詹姆斯·古恩,克里斯·帕拉特/佐伊·索尔达娜/戴夫·巴蒂斯塔/范·迪塞尔/布莱德利·库珀/凯伦·吉兰/迈克尔·鲁克/庞·克莱门捷夫/伊丽莎白·德比茨基/肖恩·古恩/库尔特·拉塞尔/克里斯·沙利文/大卫·哈塞尔霍夫/西尔维斯特·史泰龙/杨紫琼,动作/科幻/冒险,美国,英语,2017,136
天才枪手,https://movie.douban.com/subject/27024903/,8.2,437685,纳塔吾·彭皮里亚,塔妮达·汉塔维瓦塔娜,茱蒂蒙·琼查容苏因/查侬·散顶腾古/依莎亚·贺苏汪/披纳若·苏潘平佑/塔内·瓦拉库努娄/莎琳雷特·托马斯/伊戈·米基塔斯/帕辛·宽萨塔彭/萨哈贾克·波斯安吉特/坎嘉娜·维耐潘尼/育塔彭·瓦拉努科洛楚/诺帕瓦特·里基特王,剧情/悬疑/犯罪,泰国,泰语/英语,2017,130
七月与安生,https://movie.douban.com/subject/25827935/,7.6,378053,曾国祥,林咏琛,周冬雨/马思纯/李程彬/李萍/蔡纲/蒙亭宜/沙全泽/姚欣言/李昊芳/蒋亭轩,剧情/爱情,中国大陆/香港,汉语普通话,2016,109
后会无期,https://movie.douban.com/subject/25805741/,7.1,461201,韩寒,韩寒,冯绍峰/陈柏霖/钟汉良/王珞丹/袁泉/陈乔恩/贾樟柯/白客/孔连顺/高华阳,剧情,中国大陆,汉语普通话/手语/粤语,2014,104
钢铁侠2,https://movie.douban.com/subject/3066739/,7.4,253878,乔恩·费儒,贾斯汀·塞洛克斯,小罗伯特·唐尼/格温妮斯·帕特洛/米基·洛克/斯嘉丽·约翰逊/山姆·洛克威尔/唐·钱德尔/塞缪尔·杰克逊/乔恩·费儒/保罗·贝坦尼/克拉克·格雷格/凯特·玛拉/约翰·斯拉特里,动作/科幻/冒险,美国,英语/法语/俄语,2010,124
布达佩斯大饭店,https://movie.douban.com/subject/11525673/,8.8,454497,韦斯·安德森,韦斯·安德森,拉尔夫·费因斯/托尼·雷沃罗利/艾德里安·布洛迪/威廉·达福/裘德·洛/爱德华·诺顿/西尔莎·罗南/蒂尔达·斯文顿/比尔·默瑞/蕾雅·赛杜/欧文·威尔逊/詹森·舒瓦兹曼/马修·阿马立克/F·默里·亚伯拉罕/汤姆·威尔金森/杰夫·高布伦/哈威·凯特尔,剧情/喜剧/冒险,美国/德国/英国,英语/法语/德语,2014,99
摄影机不要停！,https://movie.douban.com/subject/30234315/,8.3,91577,上田慎一郎,上田慎一郎,滨津隆之/真鱼/主浜晴美/秋山柚稀/长屋和彰/细井学/市原洋/山崎俊太郎/大泽真一郎/竹原芳子/吉田美纪/合田纯奈/浅森咲希奈/山口友和/藤村拓矢/岩合智史/高桥恭子,喜剧/恐怖,日本,日语,2017,96
超人总动员2,https://movie.douban.com/subject/25849049/,7.9,164678,布拉德·伯德,布拉德·伯德,格雷格·T·尼尔森/霍利·亨特/莎拉·沃威尔/赫克·米尔纳/伊莱·富西尔/凯瑟琳·基纳/塞缪尔·杰克逊/伊莎贝拉·罗西里尼/鲍勃·奥登科克/布拉德·伯德/索菲亚·布什/乔纳森·班克斯/约翰·拉岑贝格/金伯利·阿代尔·克拉克/托亚·特纳,喜剧/动作/动画/冒险,美国,英语,2018,118
云南虫谷,https://movie.douban.com/subject/26744597/,3.2,30827,非行,非行,蔡珩/顾璇/于恒/成泰燊/马浴柯/陈雨锶,动作/奇幻/冒险,中国大陆,汉语普通话,2018,110
雷神,https://movie.douban.com/subject/1866471/,6.9,194955,肯尼思·布拉纳,阿什利·米勒,克里斯·海姆斯沃斯/娜塔莉·波特曼/汤姆·希德勒斯顿/安东尼·霍普金斯/斯特兰·斯卡斯加德/凯特·戴琳斯/克拉克·格雷格/科鲁姆·费奥瑞/伊德里斯·艾尔巴/雷·史蒂文森/浅野忠信/乔希·达拉斯/杰米·亚历山大/蕾妮·罗素/艾德里安娜·巴拉扎/马克斯米利亚诺·赫尔南德斯/杰瑞米·雷纳/塞缪尔·杰克逊/达科塔·高尤/泰德·沃普莱斯/斯坦·李,动作/奇幻/冒险,美国,英语,2011,115
地球最后的夜晚,https://movie.douban.com/subject/26633257/,6.8,139681,毕赣,毕赣,汤唯/黄觉/张艾嘉/李鸿其/陈永忠/罗飞扬/曾美慧孜/段钧豪/谢理循/齐溪/明道/龙泽治,剧情/爱情/悬疑,中国大陆/法国,贵州方言/汉语普通话,2018,138
妖猫传,https://movie.douban.com/subject/5350027/,6.9,466812,陈凯歌,王蕙玲,黄轩/染谷将太/张雨绮/秦昊/张榕容/刘昊然/欧豪/张鲁一/阿部宽/田雨/刘佩琦/辛柏青/成泰燊/李淳/秦怡/松坂庆子/张天爱/周中和/火野正平/夏楠/陈旭/王迪/宋运成,剧情/悬疑/奇幻/古装,中国大陆/日本,汉语普通话/日语,2017,129
人在囧途,https://movie.douban.com/subject/4237879/,7.6,389660,叶伟民,田羽生,徐峥/王宝强/李曼/李小璐/左小青/张歆艺/黄小蕾/马健/邱林,喜剧,中国大陆,汉语普通话,2010,91
雷神3：诸神黄昏,https://movie.douban.com/subject/25821634/,7.4,269621,塔伊加·维迪提,埃里克·皮尔森,克里斯·海姆斯沃斯/汤姆·希德勒斯顿/凯特·布兰切特/伊德里斯·艾尔巴/杰夫·高布伦/泰莎·汤普森/卡尔·厄本/马克·鲁弗洛/安东尼·霍普金斯/本尼迪克特·康伯巴奇/塔伊加·维迪提/瑞切尔·豪斯/克兰西·布朗/浅野忠信/雷·史蒂文森/扎克瑞·莱维/卢克·海姆斯沃斯/马特·达蒙/山姆·尼尔/夏洛特·尼克道/斯坦·李,动作/奇幻/冒险,美国,英语,2017,130
死侍2：我爱我家,https://movie.douban.com/subject/26588308/,7.3,250629,大卫·雷奇,瑞特·里斯,瑞恩·雷诺兹/乔什·布洛林/朱利安·迪尼森/斯蒂芬·卡皮契奇/莎姬·贝兹/T·J·米勒/莱斯利·格塞斯/卡兰·索尼/布里安娜·希德布兰德/莫蕾娜·巴卡琳/杰克·凯西/埃迪·马森/忽那汐里/兰德尔·瑞德/尼古莱·维切尔/赛尔·哈里斯/罗伯·德兰尼/刘易斯·谭/比尔·斯卡斯加德/泰瑞·克鲁斯/布拉德·皮特/罗伯特·梅耶/艾伦·图代克/马特·达蒙/海莉·塞尔斯/麦克·多普德/卢克·勒斯勒尔/亨特·狄龙/大卫·雷奇/山姆·哈格雷夫/尼古拉斯·霍尔特,喜剧/动作/科幻/冒险,美国,英语,2018,119
雷神2：黑暗世界,https://movie.douban.com/subject/6560058/,7.4,212046,阿兰·泰勒,克里斯托弗·约斯特,克里斯·海姆斯沃斯/娜塔莉·波特曼/汤姆·希德勒斯顿/安东尼·霍普金斯/克里斯托弗·埃克莱斯顿/杰米·亚历山大/扎克瑞·莱维/雷·史蒂文森/浅野忠信/伊德里斯·艾尔巴/蕾妮·罗素/阿德沃尔·阿吉纽依-艾格拜吉/凯特·戴琳斯/斯特兰·斯卡斯加德/艾丽丝·克里奇/克里夫·罗素/乔纳森·霍华德/克里斯·奥多德/妲露拉·莱莉/奥菲利亚·拉维邦德/本尼西奥·德尔·托罗/斯坦·李,动作/奇幻/冒险,美国,英语,2013,112
