name,movie_url,rate,rating_people,director,writer,actor,genre,place,language,year,movietime
家有喜事2009,https://movie.douban.com/subject/3244162/,5.4,46349,谷德昭,谷德昭,古天乐/吴君如/黄百鸣/郑中基/姚晨/郭涛/沈丽君,喜剧,香港,粤语/汉语普通话,2009,100分钟
风语者,https://movie.douban.com/subject/1295120/,7.6,53170,吴宇森,约翰·赖斯,尼古拉斯·凯奇/亚当·比奇/彼得·斯特曼/诺亚·艾默里奇/马克·鲁弗洛/布莱恩·范·霍尔特/马丁·亨德森/弗兰西丝·奥康纳/克里斯蒂安·史莱特/詹森·艾萨克/凯文·库尼/霍尔姆斯·奥斯本/RogerWillie/WilliamMorts/CameronThor,动作/历史/战争,美国,英语/纳瓦霍语/日语,2002,134分钟
杀手：代号47,https://movie.douban.com/subject/1937621/,7.1,54617,泽维尔·吉恩斯,斯基普·伍兹,蒂莫西·奥利芬特/多格雷·斯科特/欧嘉·柯瑞兰寇/罗伯特·克耐普/乌尔里奇·汤姆森,剧情/动作/惊悚/犯罪,法国/美国,英语/俄语/塞尔维亚克罗地亚语,2007,89分钟
漫长的婚约,https://movie.douban.com/subject/1292234/,8.1,53915,让-皮埃尔·热内,塞巴斯蒂安·雅普里佐,奥黛丽·塔图/加斯帕德·尤利尔/多米尼克·皮侬/安德烈·杜索里埃/迪基·奥尔加多/玛丽昂·歌迪亚/朱迪·福斯特/让-皮埃尔·达鲁森/克洛维斯·科尔尼亚克/德尼·拉旺/杰罗姆·基歇尔/阿尔贝·杜邦泰尔/让-保罗·卢弗/埃琳娜·勒文松/朱莉·德帕迪约/米歇尔·罗班/切基·卡尤/让-克洛德·德雷菲斯/伯利·兰内尔/弗雷德里克·贝尔,剧情/爱情/悬疑/战争,法国/美国,法语/德语,2004,133分钟
谜一样的双眼,https://movie.douban.com/subject/4066125/,8.3,61708,胡安·何塞·坎帕内利亚,胡安·何塞·坎帕内利亚,里卡多·达林/索蕾达·维拉米尔/巴勃罗·拉戈/哈维尔·戈迪诺/古勒莫·法兰塞拉/何塞·路易斯·加尔西/卡拉·奎沃多,剧情/爱情/悬疑/犯罪,阿根廷/西班牙,西班牙语,2009,129分钟
春风沉醉的夜晚,https://movie.douban.com/subject/3690289/,7.9,57851,娄烨,梅峰,秦昊/陈思诚/谭卓/吴伟/江佳奇/张颂文,剧情/同性,中国大陆/法国,汉语普通话/粤语,2009,116分钟
世界之战,https://movie.douban.com/subject/1309044/,6.5,54669,史蒂文·斯皮尔伯格,乔什·弗莱德曼,汤姆·克鲁斯/达科塔·范宁/米兰达·奥图/贾斯汀·查特文/蒂姆·罗宾斯/瑞克·冈萨雷斯/尤尔·瓦斯克斯/莱尼·维尼托/丽萨·安·沃尔特/安·鲁滨逊/吉恩·巴瑞/大卫·阿伦·伯施理/罗兹·亚布拉姆斯/迈克尔·布朗李/卡米莉亚·莫内特/艾米·莱安/丹尼·霍奇,科幻/惊悚/灾难,美国,英语,2005,116分钟
老鼠爱上猫,https://movie.douban.com/subject/1307849/,5.5,47777,陈嘉上,庄文强,刘德华/张柏芝/李冰冰/黄秋生/张达明/吴樾/杜汶泽/张豪龙/林子聪,喜剧/动作/爱情,中国大陆/香港,粤语,2003,92分钟
葬礼上的死亡,https://movie.douban.com/subject/2003389/,8.1,59967,弗兰克·奥兹,迪恩·克雷格,马修·麦克费登/凯莉·霍威/安迪·尼曼/艾文·布莱纳/黛西·唐洛范/艾伦·图代克/珍·爱舍/克里斯·马歇尔/鲁珀特·格雷夫斯/皮特·沃恩/托马斯惠特利/皮特·艾甘/彼特·丁拉基/BrendanO'Hea/JeremyBooth,喜剧,英国/美国/德国/荷兰,英语,2007,90分钟
仙境之桥,https://movie.douban.com/subject/1860745/,7.8,56286,嘉柏·丘波,Jeff Stockwell,乔什·哈切森/安娜索菲亚·罗伯/佐伊·丹斯切尔/罗伯特·帕特里克/拜莉·麦迪逊/KateButler/DevonWood/EmmaFenton/GraceBrannigan/LathamGaines/JudyMcIntosh/帕特里夏·奥尔德斯利/LaurenClinton/IsabelleRoseKircher/CameronWakefield,剧情/奇幻/冒险,美国,英语,2007,96分钟
嫁个有钱人,https://movie.douban.com/subject/1305713/,5.8,45179,谷德昭,谷德昭,郑秀文/任贤齐/林海峰/胡枫/卢巧音/汤盈盈/王合喜/雷颂德/谷德昭/张达明,剧情/喜剧/爱情/奇幻,香港,粤语,2002,93分钟
天国王朝,https://movie.douban.com/subject/1309071/,8.4,58066,雷德利·斯科特,威廉·莫纳汉,奥兰多·布鲁姆/伊娃·格林/爱德华·诺顿/连姆·尼森/麦克·辛/艾瑞克·艾伯纳尼/大卫·休里斯/杰瑞米·艾恩斯/马尔顿·索克斯,剧情/动作/历史,美国/英国/西班牙/德国/摩洛哥,英语/阿拉伯语/拉丁语/意大利语,2005,144分钟
南极料理人,https://movie.douban.com/subject/3399559/,8.2,57118,冲田修一,冲田修一,堺雅人/生濑胜久/古关安广/丰原功补/高良健吾/古馆宽治/黑田大辅/小浜正宽/西田尚美/小野花梨/小出早织/宇梶刚士,喜剧,日本,日语,2009,125分钟
公众之敌,https://movie.douban.com/subject/2369549/,7.4,55330,迈克尔·曼,Ronan Bennett,约翰尼·德普/克里斯蒂安·贝尔/玛丽昂·歌迪亚/比利·克鲁德普/吉奥瓦尼·瑞比西/查宁·塔图姆/斯蒂芬·多尔夫/凯瑞·穆里根,剧情/传记/历史/犯罪,美国,英语,2009,140分钟
我爱你莫里斯,https://movie.douban.com/subject/2361823/,7.9,58774,格伦·费卡拉/约翰·里夸,约翰·里夸,金·凯瑞/伊万·麦克格雷格/莱斯利·曼恩/罗德里戈·桑托罗/NicholasAlexander,喜剧/爱情/同性/传记,法国/美国,英语,2009,102分钟
破事儿,https://movie.douban.com/subject/2346881/,7.5,53306,彭浩翔,彭浩翔,陈冠希/杜汶泽/钟欣潼/邓丽欣/余文乐/陈逸宁/麦浚龙/杨颖/冯小刚/关智斌/谭耀文/陈子聪/金培达/郑融/林一峰/林海峰/田蕊妮/陈奕迅/周振辉,喜剧,香港,粤语/普通话,2007,91分钟
一个购物狂的自白,https://movie.douban.com/subject/2338058/,6.4,53792,P·J·霍根,Tracey Jackson,艾拉·菲舍尔/休·丹西/克里斯滕·里特/琼·库萨克/约翰·古德曼/约翰·利思戈/克里斯汀·斯科特·托马斯,喜剧/爱情,美国,英语/芬兰语,2009,104分钟
蝴蝶效应2,https://movie.douban.com/subject/1578509/,6.0,47770,约翰·R·莱昂耐迪,Michael D. Weiss,埃里克·里夫利/埃莉卡·杜兰斯/达斯汀·米利甘/吉娜·赫尔顿/林赛·麦克斯维尔,剧情/科幻/惊悚,美国,英语,2006,92分钟
夏洛特的网,https://movie.douban.com/subject/1457218/,7.9,47453,盖瑞·温尼克,苏珊娜·格兰特,朱莉娅·罗伯茨/史蒂夫·布西密/约翰·克立斯/奥普拉·温弗瑞/塞德里克·凯尔斯/凯西·贝茨/瑞芭·麦肯泰尔/罗伯特·雷德福/托马斯·哈登·丘奇/安德雷·本杰明/多米尼克·斯科特·凯伊/山姆·夏普德/亚布拉哈姆·本鲁比/达科塔·范宁/凯文·安德森/埃茜·戴维斯/路易·科比特,喜剧/家庭/奇幻,美国/德国,英语,2006,97分钟
少年汉尼拔,https://movie.douban.com/subject/1482055/,7.2,54357,彼得·韦柏,托马斯·哈里斯,加斯帕德·尤利尔/巩俐/Helena-LiaTachovská/多米尼克·威斯特/理查德·布雷克,惊悚/犯罪,英国/捷克/法国/意大利,英语/德语/俄语,2007,121分钟
永不妥协,https://movie.douban.com/subject/1293050/,8.3,53591,史蒂文·索德伯格,苏珊娜·格兰特,朱莉娅·罗伯茨/阿尔伯特·芬尼/康查塔·费雷尔/艾伦·艾克哈特/玛格·海根柏格,剧情/爱情/传记,美国,英语,2000,130分钟
鼠来宝,https://movie.douban.com/subject/2139553/,7.4,43063,蒂姆·希尔,约翰·维蒂,杰森·李/大卫·克罗斯/卡梅隆·理查德森/贾斯汀·朗/KevinSymons,剧情/喜剧/音乐/家庭/奇幻,美国,英语,2007,92分钟
双瞳,https://movie.douban.com/subject/1305046/,7.5,53479,陈国富,苏照彬,梁家辉/刘若英/戴立忍/大卫·摩斯/杨贵媚/林涵/郎雄,悬疑/恐怖,香港/台湾,汉语普通话/台语/英语,2002,113分钟
狗咬狗,https://movie.douban.com/subject/1853160/,8.0,52182,郑保瑞,邹凯光,陈冠希/李灿森/裴唯莹/张兆辉/黎耀祥/林雪/林嘉华,剧情/动作/惊悚/犯罪,香港,英语/汉语普通话/粤语/泰语,2006,109分钟
刺青,https://movie.douban.com/subject/1938312/,5.8,47982,周美玲,陈芯宜,梁洛施/杨丞琳/沈建宏/是元介/陈意涵/谢秉翰,剧情/爱情/同性,台湾,汉语普通话,2007,94分钟
科洛弗档案,https://movie.douban.com/subject/2144242/,7.3,55446,马特·里夫斯,德鲁·高达,丽兹·卡潘/杰西卡·卢卡斯/T·J·米勒/迈克尔·斯塔尔·大卫/迈克·沃格尔/奥黛塔·安纳布尔/安居尔·尼加姆/玛戈特·法利/西奥·罗西/布赖恩·克卢格曼/游朝敏/莉萨·拉皮拉/莉莉·米罗基尼克/本·费德曼/拉丝卡·马瑟/巴伦·沃恩/查琳·易/瑞克·欧弗顿/杰森·切尔博/帕沙·D.林奇尼科夫/比利·布朗/斯科特·劳伦斯/蒂姆·格里芬/克里斯·马尔基/苏珊·巴德/杰米·马尔茨/迈克尔·阿克/凯利·比森/汤米·格里茨/詹姆斯·M·赫夫曼/海森尼·约翰逊/亚当·卡斯特/埃迪·马里亚诺/杰克·麦克劳克林/马特·里夫斯/小伯特兰·罗伯逊,科幻/惊悚/灾难,美国,英语/俄语,2008,85分钟
决胜21点,https://movie.douban.com/subject/2156945/,6.9,51511,罗伯特·路克蒂克,Peter Steinfeld,吉姆·斯特吉斯/凯文·史派西/凯特·波茨沃斯/艾伦·余/莉萨·拉皮拉/劳伦斯·菲什伯恩,剧情/犯罪,美国,英语,2008,123分钟
豚鼠特攻队,https://movie.douban.com/subject/2256034/,6.9,49585,霍伊特·耶特曼,科马克·韦伯利,比尔·奈伊/威尔·阿奈特/扎克·加利凡纳基斯/凯丽·加纳/泰勒·帕特里克·琼斯/派珀·麦肯锡·哈里斯/加布里埃尔·卡塞斯/JackConley/南希·纳什/贾斯汀·蒙特尔/卢顿·万恩怀特三世/克里斯·埃里斯/TravisDavis/杰姆斯·黄/CoreyMichaelEubanks,动作/动画/冒险,美国,英语,2009,88分钟
七剑,https://movie.douban.com/subject/1401205/,5.9,48254,徐克,张志成,甄子丹/黎明/杨采妮/张静初/孙红雷/金素妍/陆毅/戴立吾/刘家良/王敏德/白彪/周群达/马精武/胡明,剧情/动作/武侠/古装,中国大陆/香港/韩国,汉语普通话,2005,153分钟
足球尤物,https://movie.douban.com/subject/1466897/,7.3,50943,安迪·菲克曼,Ewan Leslie,阿曼达·贝尼斯/查宁·塔图姆/劳拉·莱姆希/维尼·琼斯/大卫·克罗斯/朱丽·哈基提/罗伯特·霍夫曼/亚利桑德拉·布莱肯瑞吉/乔纳森·萨多斯基/阿曼达·克鲁/杰西卡·卢卡斯/布兰顿·杰·麦克拉伦/CliftonMaCabeMurray/詹姆斯·施奈德/詹姆斯·柯克,喜剧/爱情,美国/加拿大,英语,2006,105分钟
生死停留,https://movie.douban.com/subject/1432180/,7.5,56263,马克·福斯特,戴维·贝尼奥夫,伊万·麦克格雷格/瑞恩·高斯林/娜奥米·沃茨/凯特·伯顿/伊莉莎白·里瑟/鲍勃·霍斯金斯/詹妮安·加罗法洛/黄荣亮/贝琦·安·贝克/杰西卡·赫特,剧情/悬疑/惊悚,美国,英语,2005,99分钟
恶童,https://movie.douban.com/subject/1848925/,8.6,52768,迈克尔·艾里亚斯,Anthony Weintraub,二宫和也/苍井优/伊势谷友介/宫藤官九郎/大森南朋,动作/动画/犯罪/冒险,日本,日语,2006,111分钟
练习曲,https://movie.douban.com/subject/2055017/,8.0,49855,陈怀恩,陈怀恩,东明相/杨丽音/吴念真/许效舜/黄健和/张惠春/洪流/胡德夫,剧情,台湾,汉语普通话/闽南语/立陶宛语,2006,109分钟
狼的诱惑,https://movie.douban.com/subject/1325399/,6.8,47306,金泰均,Gwiyeoni,姜栋元/赵汉善/李清娥/郑多慧/金应洙/洪智英,剧情/动作/爱情,韩国,韩语,2004,113分钟
缘分天注定,https://movie.douban.com/subject/1305541/,7.6,51421,彼德·切尔瑟姆,马克·科雷恩,约翰·库萨克/凯特·贝金赛尔/布丽姬·穆娜/杰里米·皮文/尤金·列维,喜剧/爱情/奇幻,美国,英语/法语,2001,90分钟
训练日,https://movie.douban.com/subject/1304898/,7.9,52323,安东尼·福奎阿,大卫·阿耶,丹泽尔·华盛顿/伊桑·霍克/斯科特·格伦/汤姆·贝伦杰/哈里斯·于林/伊娃·门德斯/德瑞博士/史努比狗狗,剧情/惊悚/犯罪,美国/澳大利亚,英语/俄语/西班牙语/汉语普通话,2001,122分钟
芭啦芭啦樱之花,https://movie.douban.com/subject/1298346/,6.1,43962,马楚成,陈淑贤,郭富城/张柏芝/阿牛/韩雪/恬妞,剧情/喜剧/爱情/歌舞,香港/中国大陆,粤语/汉语普通话/日语,2001,101分钟
剑鱼行动,https://movie.douban.com/subject/1304608/,7.4,51243,多米尼克·塞纳,Skip Woods,约翰·特拉沃尔塔/休·杰克曼/哈莉·贝瑞/唐·钱德尔/维尼·琼斯,动作/惊悚/犯罪,美国/澳大利亚,英语/德语,2001,99分钟
星尘,https://movie.douban.com/subject/1867335/,7.6,53489,马修·沃恩,简·古德曼,伊恩·麦克莱恩/BimboHart/阿拉斯泰尔·麦金托什/大卫·凯利/本·巴恩斯/凯特·玛蔻温/梅拉妮·希尔/查理·考克斯/西耶娜·米勒/亨利·卡维尔/内森奈尔·帕克/FrankEllis/彼得·奥图尔/马克·斯特朗/杰森·弗莱明/马克·希普/斯特鲁恩·罗杰/鲁伯特·艾弗雷特/大卫·威廉姆斯/朱利安·林希德-图特/亚当·布克斯顿/米歇尔·菲佛/克莱尔·丹妮丝/莎拉·亚历山大/乔安娜·斯坎伦/GeorgeInnes/杰克·库兰/马克·威廉姆斯/奥利维亚·格兰特/可可·萨姆纳/德克斯特·弗莱彻/罗伯特·德尼罗/瑞奇·热维斯/杰夫·贝尔/RabAffleck/亚当·弗格蒂/乔丹·朗/斯宾塞·怀尔丁/拉斯科·阿特金斯/弗希雅·萨姆纳,爱情/家庭/奇幻/冒险,美国/英国/冰岛,英语,2007,127分钟
渺渺,https://movie.douban.com/subject/2081098/,7.0,50048,程孝泽,程孝泽,柯佳嬿/张榕容/范植伟/吴慷仁/屈中恒/北村丰晴/陈亮材/吴震亚/张少怀/李永丰/李律/蔡信弘,喜剧/爱情/同性,香港/台湾,汉语普通话,2008,83分钟
忘不了,https://movie.douban.com/subject/1308749/,7.7,47066,尔冬升,阮世生,张柏芝/刘青云/古天乐/原岛大地/秦沛/鲍起静/江美仪,剧情,香港,粤语,2003,109分钟
倒霉爱神,https://movie.douban.com/subject/1509868/,6.8,48359,唐纳德·佩特瑞,I.Marlene King,琳赛·洛翰/克里斯·派恩/萨米拉·阿姆斯特朗/布丽·特纳/费松·拉夫,喜剧/爱情/奇幻,美国,英语,2006,USA:103分钟
捉迷藏,https://movie.douban.com/subject/1308995/,7.4,51954,约翰·波尔森,Ari Schlossberg,罗伯特·德尼罗/达科塔·范宁/法米克·詹森/伊丽莎白·苏/艾米·欧文,悬疑/惊悚/恐怖,美国,英语,2005,101分钟
最后的武士,https://movie.douban.com/subject/1299383/,7.8,50476,爱德华·兹威克,约翰·洛根,汤姆·克鲁斯/渡边谦/蒂莫西·斯波/比利·康诺利/托尼·戈德温/真田广之/小雪/原田真人,剧情/动作/历史/战争/冒险,美国,英语/日语/法语,2003,154分钟
爱·回家,https://movie.douban.com/subject/1299361/,9.1,54737,李廷香,李廷香,金艺芬/俞承豪/童孝熙/闵京勋/任恩敬,剧情/家庭,韩国,韩语,2002,80分钟
辣妈辣妹,https://movie.douban.com/subject/1307955/,7.4,48808,马克·沃特斯,Mary Rodgers,杰米·李·柯蒂斯/琳赛·洛翰/马克·哈蒙/海尔德·高德/查德·迈克尔·墨瑞,喜剧/家庭/奇幻,美国,英语/汉语普通话,2003,97分钟
老爷车,https://movie.douban.com/subject/3026357/,8.6,54613,克林特·伊斯特伍德,尼克·申克,克林特·伊斯特伍德/克里斯托弗·卡利/比·王/安蕾·荷/布莱恩·黑利/杰拉尔丁·休斯/德瑞玛·沃克/布莱恩·豪威/约翰·卡洛·林奇/斯科特·伊斯特伍德,剧情,美国/德国,英语/苗语,2008,116分钟
河童之夏,https://movie.douban.com/subject/2982823/,8.7,52933,原惠一,原惠一,富泽风斗/横川贵大/田中直树/西田尚美/松元环季/植松夏希/羽佐间道夫/藤本让/富田耕生/一城美由希/岩田安生/稻叶实/定冈小百合/西川宏美/濑那步美/平野正人/泷本富士子/井上里花/成田剑/木村雅史/大川透/太田真一郎/田中一成/野上尤加奈/新千惠子/北村允志/河野裕/纳谷六朗/玄田哲章/乡里大辅/佐佐木敏/藤原启治/矢岛晶子/优希比吕/子安武人/阪口大助/大西健晴/川中子雅人/山中真寻/岛香裕/中村千绘/永岛由子/宮本侑芽/安达直人/松冈和晖/吉武怜朗/村上想太/池田恭祐/日高里菜/吉原沙希/枚田菜菜子/泷原祐太/安原义人/柳乐健一/照屋年之,喜剧/动画/奇幻,日本,日语,2007,138分钟
硬汉,https://movie.douban.com/subject/2222995/,6.1,44481,丁晟,丁晟,刘烨/黄秋生/尤勇/孙红雷/于荣光/陈雅伦/刘洋,喜剧/动作,中国大陆/香港,汉语普通话,2008,95分钟
启示,https://movie.douban.com/subject/1450031/,8.5,52555,梅尔·吉布森,梅尔·吉布森,鲁迪·杨布拉德/达利娅·埃尔南德斯/乔纳森·布雷维尔/莫里斯·博德耶洛海德/劳尔·特鲁希洛/赫拉多·塔拉塞纳/卡洛斯·伊米里奥·巴厄兹/阿米尔卡尔·拉米瑞兹/伊斯雷尔·康特雷拉斯/伊斯雷尔·里奥斯/玛利亚·迪亚兹/埃斯皮里迪恩·阿科斯塔·卡奇/梅拉·萨布罗/伊阿祖娅·拉里奥斯/艾贝尔·伍尔里奇,剧情/动作/冒险,美国,玛雅语,2006,139分钟
蝴蝶效应3：启示,https://movie.douban.com/subject/3077413/,6.7,45215,塞斯·格罗斯曼,Holly Brix,克里斯·卡马克/蕾切尔·敏纳/MelissaJones,剧情/科幻/惊悚/犯罪,美国,英语,2009,90分钟
小情人,https://movie.douban.com/subject/1394488/,8.6,51941,Vitcha Gojiew/颂裕·素玛戈南/尼提瓦·塔拉吞/维塔亚·东俞扬/埃迪森·特斯利卡森/Komgrit Triwimol,,查理·瑞纳/霍嘉丝·芝华顾/CharwinJitsomboon/ChaleumpolTikumpornteerawong/WongsakornRassamitat,喜剧/儿童,泰国,泰语,2003,110分钟
真爱之吻,https://movie.douban.com/subject/1914652/,6.7,48700,马克·帕兰斯基,Leslie Caveny,克里斯蒂娜·里奇/詹姆斯·麦卡沃伊/凯瑟琳·欧哈拉/瑞茜·威瑟斯彭/尼克·弗罗斯特/西蒙·伍兹/彼特·丁拉基,喜剧/爱情/奇幻,英国/美国,英语,2006,104分钟
惊声尖笑,https://movie.douban.com/subject/1299981/,6.9,45119,基伦·埃弗瑞·韦恩斯,肖恩·韦恩斯,安娜·法瑞丝/乔·阿布拉汉姆斯/马龙·韦恩斯/戴夫·谢里登/莎诺·伊丽莎白/洛奇林·莫罗/肖恩·韦恩斯/雷吉娜·赫尔/卡门·伊莱克特拉,喜剧,美国,英语,2000,88分钟
卑劣的街头,https://movie.douban.com/subject/1827713/,7.9,51995,庾河,庾河,赵寅成/李宝英/千虎珍/南宫珉/晋久,动作/惊悚/犯罪,韩国,韩语,2006,141分钟
母亲,https://movie.douban.com/subject/3036460/,8.3,52819,奉俊昊,奉俊昊,金惠子/元斌/晋久/尹宰文,剧情,韩国,韩语,2009,128分钟
黑皮书,https://movie.douban.com/subject/1858802/,8.3,52999,保罗·范霍文,Gerard Soeteman,卡里斯·范·侯登/塞巴斯蒂安·科赫/汤姆·霍夫曼/哈里纳·雷金/瓦尔德马·科布斯/德雷克·德·林特/克里斯蒂安·贝克尔/多尔夫·德弗里斯/彼得·勃洛克/米契尔·哈思曼/弗兰克·拉默斯/马提亚斯·修奈尔/约翰尼·德·摩尔,剧情/惊悚/战争,荷兰/德国/英国/比利时,荷兰语/英语/德语/希伯来语,2006,145分钟
录取通知,https://movie.douban.com/subject/1815638/,7.5,49544,斯蒂夫·平克,亚当·库珀,贾斯汀·朗/乔纳·希尔/布蕾克·莱弗利/玛丽亚·泰耶尔/汉娜·马克斯/哥伦布·绍特,喜剧,美国,英语,2006,90分钟
姐姐的守护者,https://movie.douban.com/subject/3011049/,8.2,51272,尼克·卡萨维茨,Jeremy Leven,卡梅隆·迪亚兹/阿比盖尔·布蕾斯琳/苏菲亚·威希涅瓦/亚历克·鲍德温/琼·库萨克/托马斯·戴克/希瑟·沃奎斯特/埃文·埃林森/杰森·帕特里克,剧情/家庭,美国,英语,2009,109分钟
美味情缘,https://movie.douban.com/subject/1947144/,6.9,46077,斯科特·希克斯,卡萝·富克斯,凯瑟琳·泽塔-琼斯/艾伦·艾克哈特/阿比盖尔·布蕾斯琳/派翠西娅·克拉克森/珍妮·瓦德,剧情/喜剧/爱情,美国/澳大利亚,英语,2007,104分钟
