name,rate,rating_people,director,year,movietime,main_country,main_language,main_genre,second_genre,main_actor,second_actor
将来的事,8.2,27315,米娅·汉森-洛夫,2016,102.0,法国,法语,剧情,剧情,伊莎贝尔·于佩尔,安德烈·马尔孔
降魔传,2.9,12806,王晶/钟少雄,2017,91.0,中国大陆,粤语,喜剧,奇幻,郑恺,张雨绮
杀戮都市：O,8.0,24110,佐藤敬一/川村泰,2016,96.0,日本,日语,动作,科幻,小野大辅,市道真央
边境,6.9,3840,阿里·阿巴西,2018,110.0,瑞典,瑞典语,剧情,惊悚,埃娃·梅兰德,埃罗·米洛诺夫
背水一战,6.8,32996,金知云,2013,107.0,美国,英语,喜剧,动作,阿诺·施瓦辛格,罗德里戈·桑托罗
罪途1之死亡列车,6.8,11980,马小刚,2018,70.0,中国大陆,汉语普通话,剧情,悬疑,韩朴俊,朱颜曼滋
闯入者,7.6,46442,王小帅,2014,106.0,中国大陆,汉语普通话,剧情,惊悚,吕中,冯远征
盲证,7.5,36285,安相勋,2011,111.0,韩国,韩语,剧情,悬疑,金荷娜,俞承豪
22英里,6.8,13097,彼得·博格,2018,94.0,美国,英语,动作,犯罪,马克·沃尔伯格,劳伦·科汉
逆光飞翔,8.2,77810,张荣吉,2012,107.0,台湾,汉语普通话,剧情,爱情,张榕容,黄裕翔
魔神Z,6.4,1238,志水淳儿,2018,94.0,日本,日语,科幻,动画,森久保祥太郎,茅野爱衣
夏日乐悠悠,6.1,39290,马楚成,2011,91.0,中国大陆,汉语普通话,喜剧,爱情,彭于晏,杨颖
低俗喜剧,6.3,58256,彭浩翔,2012,93.0,香港,汉语普通话,喜剧,喜剧,杜汶泽,邵音音
鲨海,5.7,19341,约翰内斯·罗伯茨,2016,89.0,英国,英语,惊悚,冒险,曼迪·摩尔,克莱尔·霍尔特
海贼王剧场版Z,8.5,20223,长峰达也,2012,108.0,日本,日语,动作,动画,田中真弓,中井和哉
逃组,6.2,2086,韩俊熙,2019,133.0,韩国,韩语,动作,动作,孔晓振,柳俊烈
幸运是我,8.0,24278,罗耀辉,2016,113.0,香港,粤语,剧情,家庭,惠英红,陈家乐
史蒂夫·乔布斯,7.2,38737,丹尼·博伊尔,2015,122.0,英国,英语,剧情,传记,迈克尔·法斯宾德,凯特·温丝莱特
战国,3.8,34191,金琛,2011,126.0,中国大陆,汉语普通话,剧情,动作,孙红雷,景甜
心房客,8.4,30671,萨米埃尔·本谢特里,2015,100.0,法国,法语,剧情,喜剧,迈克尔·皮特,伊莎贝尔·于佩尔
火影忍者剧场版：终章,7.1,14018,小林常夫,2014,111.0,日本,日语,喜剧,动作,竹内顺子,中村千绘
信笺故事,8.2,14761,珍妮芬·福克斯,2018,114.0,美国,英语,剧情,剧情,约翰·赫德,伊丽莎白·德比茨基
22年后的自白,7.2,17220,入江悠,2017,118.0,日本,日语,剧情,悬疑,藤原龙也,伊藤英明
坏蛋必须死,6.0,31392,孙皓,2015,104.0,中国大陆,韩语,喜剧,动作,陈柏霖,孙艺珍
大话天仙,3.1,26248,刘镇伟,2014,91.0,中国大陆,汉语普通话,喜剧,奇幻,孙俪,郑中基
神奇队长,7.9,29492,马特·罗斯,2016,118.0,美国,英语,剧情,喜剧,维果·莫腾森,乔治·麦凯
第一夫人,6.6,24128,帕布罗·拉雷恩,2016,100.0,美国,英语,剧情,传记,娜塔莉·波特曼,彼得·萨斯加德
老师！我可以喜欢你吗？,6.4,20216,三木孝浩,2017,113.0,日本,日语,剧情,爱情,生田斗真,广濑铃
小熊维尼,7.8,6400,斯蒂芬·安德森/唐·霍尔,2011,63.0,美国,英语,喜剧,动画,约翰·克立斯,吉姆·库宁斯
夺金四贱客,6.6,7701,沃尔夫冈·彼德森,2016,96.0,德国,德语,喜剧,犯罪,蒂尔·施威格,马提亚斯·施维赫夫
白兔糖,7.9,78673,萨布,2011,113.0,日本,日语,剧情,喜剧,松山研一,芦田爱菜
未择之路,6.8,13906,唐高鹏,2018,113.0,中国大陆,汉语普通话,剧情,犯罪,王学兵,朱耕佑
安娜贝尔2：诞生,6.5,23532,大卫·F·桑德伯格,2017,109.0,美国,英语,悬疑,惊悚,斯黛芬妮·西格曼,特丽莎·贝特曼
齐木楠雄的灾难,5.5,6818,福田雄一,2017,97.0,日本,日语,喜剧,喜剧,山崎贤人,桥本环奈
可爱的你,7.9,31690,关信辉,2015,113.0,香港,汉语普通话,剧情,剧情,杨千嬅,古天乐
卧底巨星,3.6,12890,谷德昭,2018,98.0,中国大陆,汉语普通话,喜剧,动作,陈奕迅,李荣浩
摩天楼,7.5,27821,金志勋,2012,121.0,韩国,韩语,剧情,动作,金相庆,薛耿求
假装情侣,6.1,47593,刘奋斗,2011,93.0,中国大陆,汉语普通话,喜剧,爱情,黄渤,江一燕
犯罪都市,7.4,17454,姜允成,2017,121.0,韩国,韩语,动作,犯罪,马东锡,尹启相
别惹我,7.1,58168,吕克·贝松,2013,111.0,法国,英语,喜剧,动作,罗伯特·德尼罗,米歇尔·菲佛
伦敦战场,5.3,1118,马提·卡伦,2018,118.0,美国,英语,悬疑,惊悚,艾梅柏·希尔德,嘉玛·陈
沉默的教室,8.4,9078,拉斯·克劳梅,2018,111.0,德国,德语,剧情,历史,乔纳斯·达斯勒,汤姆·格兰门兹
寄生兽：完结篇,6.9,35686,山崎贵,2015,117.0,日本,日语,剧情,动作,染谷将太,深津绘里
女巫季节,5.5,48870,多米尼克·塞纳,2011,95.0,美国,英语,动作,奇幻,尼古拉斯·凯奇,朗·普尔曼
青禾男高,3.9,15024,蒋卓原,2017,98.0,中国大陆,汉语普通话,剧情,剧情,景甜,欧豪
奇迹,8.8,35322,是枝裕和,2011,128.0,日本,日语,剧情,家庭,前田航基,前田旺志郎
囚徒,8.0,68305,丹尼斯·维伦纽瓦,2013,153.0,美国,英语,剧情,悬疑,休·杰克曼,杰克·吉伦哈尔
道熙呀,7.7,26809,郑朱莉,2014,119.0,韩国,韩语,剧情,剧情,裴斗娜,金赛纶
龙之谷：破晓奇兵,7.5,20073,宋岳峰,2014,88.0,中国大陆,汉语普通话,动画,奇幻,胡歌,景甜
三个火枪手,6.7,47999,保罗·安德森,2011,110.0,法国,英语,动作,爱情,马修·麦克费登,米拉·乔沃维奇
反转人生,5.1,29028,伍仕贤,2017,110.0,中国大陆,汉语普通话,喜剧,奇幻,夏雨,闫妮
地雷区,8.6,40213,马丁·赞里维特,2015,100.0,丹麦,丹麦语,剧情,历史,罗兰·默勒,米克尔·福尔斯加德
铁拳,7.3,27357,安东尼·福奎阿,2015,123.0,美国,英语,剧情,动作,杰克·吉伦哈尔,福里斯特·惠特克
福音战士新剧场版：Q,8.3,33114,摩砂雪/庵野秀明/鹤卷和哉/前田真宏,2012,106.0,日本,日语,剧情,科幻,绪方惠美,石田彰
邋遢大王奇遇记,8.2,7794,钱运达/阎善春,2012,86.0,中国大陆,汉语普通话,动画,儿童,范楚绒,谢添天
新天生一对,6.3,39365,朱延平,2012,100.0,中国大陆,汉语普通话,剧情,喜剧,周渝民,小小彬
绑架者,4.9,30497,徐静蕾/杨翌舒,2017,95.0,中国大陆,汉语普通话,动作,犯罪,白百何,黄立行
红雀,6.3,31359,弗朗西斯·劳伦斯,2018,140.0,美国,英语,剧情,悬疑,詹妮弗·劳伦斯,乔尔·埃哲顿
致命黑兰,6.9,41206,奥利维尔·米加顿,2011,108.0,法国,英语,剧情,动作,佐伊·索尔达娜,迈克尔·瓦尔坦
鼠来宝3,6.6,8924,迈克·米切尔,2011,87.0,美国,英语,喜剧,动画,贾斯汀·朗,杰西·麦卡尼
低压槽：欲望之城,4.4,12679,张家辉,2018,112.0,中国大陆,汉语普通话,剧情,动作,张家辉,徐静蕾
2015年中央电视台春节联欢晚会,4.3,7451,哈文,2015,280.0,中国大陆,汉语普通话,真人秀,真人秀,朱军,董卿
倾城之泪,4.9,50226,黄真真,2011,108.0,中国大陆,汉语普通话,剧情,爱情,周冬雨,李治廷
超脑48小时,6.5,37410,阿里尔·弗罗门,2016,113.0,英国,英语,剧情,动作,凯文·科斯特纳,加里·奥德曼
通灵神探,6.4,25894,阿方索·博亚尔特,2015,100.0,美国,英语,科幻,悬疑,安东尼·霍普金斯,科林·法瑞尔
解除好友,6.4,18608,列万·加布里阿泽,2014,83.0,美国,英语,惊悚,恐怖,雪莱·亨尼格,芮妮·奥斯黛德
惊天破,3.9,20074,吴品儒,2016,103.0,中国大陆,汉语普通话,剧情,动作,谢霆锋,刘青云
大武当之天地密码,3.8,24933,梁柏坚,2012,100.0,中国大陆,汉语普通话,喜剧,动作,赵文卓,杨幂
杀人优越权,6.9,14373,朴勋政,2017,128.0,韩国,韩语,动作,犯罪,张东健,金明民
麻烦家族,4.5,14992,黄磊,2017,103.0,中国大陆,汉语普通话,喜剧,家庭,黄磊,海清
名侦探柯南：江户川柯南失踪事件,6.9,11941,山本泰一郎,2014,92.0,日本,日语,剧情,动画,高山南,山崎和佳奈
新哥斯拉,6.6,28709,庵野秀明/樋口真嗣,2016,120.0,日本,日语,剧情,科幻,长谷川博己,竹野内丰
游戏人生,8.7,7426,石塚敦子,2017,106.0,日本,日语,动画,动画,松冈祯丞,茅野爱衣
王者,7.5,27132,韩在林,2017,134.0,韩国,韩语,剧情,动作,赵寅成,郑雨盛
法官老爹,7.8,39033,大卫·道金,2014,141.0,美国,英语,剧情,剧情,小罗伯特·唐尼,罗伯特·杜瓦尔
去年冬天与你分手,7.6,13191,泷本智行,2018,119.0,日本,日语,剧情,悬疑,岩田刚典,山本美月
